Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country
2020,Intentional self-harm,45-49,GBR,Male,966,4263666,United Kingdom
2020,Intentional self-harm,9-May,GBR,Female,0,4044836,United Kingdom
2020,Intentional self-harm,9-May,GBR,Male,0,4252816,United Kingdom
2020,Intentional self-harm,50-54,GBR,Female,312,4699024,United Kingdom
2020,Intentional self-harm,50-54,GBR,Male,906,4548964,United Kingdom
2020,Intentional self-harm,55-59,GBR,Female,246,4581172,United Kingdom
2020,Intentional self-harm,55-59,GBR,Male,756,4428088,United Kingdom
2020,Intentional self-harm,60-64,GBR,Female,192,3926530,United Kingdom
2020,Intentional self-harm,60-64,GBR,Male,558,3769354,United Kingdom
2020,Intentional self-harm,65-69,GBR,Female,110,3460084,United Kingdom
2020,Intentional self-harm,65-69,GBR,Male,364,3248700,United Kingdom
2020,Intentional self-harm,70-74,GBR,Female,96,3507278,United Kingdom
2020,Intentional self-harm,70-74,GBR,Male,328,3206586,United Kingdom
2020,Intentional self-harm,75-79,GBR,Female,64,2576664,United Kingdom
2020,Intentional self-harm,75-79,GBR,Male,198,2226336,United Kingdom
2020,Intentional self-harm,80-84,GBR,Female,76,1933946,United Kingdom
2020,Intentional self-harm,80-84,GBR,Male,142,1517522,United Kingdom
2020,Intentional self-harm,85-89,GBR,Female,44,NA,United Kingdom
2020,Intentional self-harm,85-89,GBR,Male,122,NA,United Kingdom
2020,Intentional self-harm,90-94,GBR,Female,24,NA,United Kingdom
2020,Intentional self-harm,90-94,GBR,Male,62,NA,United Kingdom
2020,Intentional self-harm,95+,GBR,Female,0,NA,United Kingdom
2020,Intentional self-harm,95+,GBR,Male,16,NA,United Kingdom
2020,Intentional self-harm,All,GBR,Female,2674,67870068,United Kingdom
2020,Intentional self-harm,All,GBR,Male,8374,66287000,United Kingdom
2020,Intentional self-harm,Unknown,GBR,Female,0,0,United Kingdom
2020,Intentional self-harm,Unknown,GBR,Male,0,0,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,0,GBR,Female,0,685484,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,0,GBR,Male,0,722584,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,1,GBR,Female,0,711618,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,1,GBR,Male,0,752164,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,14-Oct,GBR,Female,0,3939160,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,14-Oct,GBR,Male,0,4144254,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,15-19,GBR,Female,0,3580570,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,15-19,GBR,Male,0,3786466,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,2,GBR,Female,0,740722,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,2,GBR,Male,0,780628,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,20-24,GBR,Female,4,4008126,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,20-24,GBR,Male,8,4269592,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,25-29,GBR,Female,6,4397732,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,25-29,GBR,Male,22,4565630,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,3,GBR,Female,0,764860,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,3,GBR,Male,0,805962,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,30-34,GBR,Female,24,4513720,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,30-34,GBR,Male,60,4521018,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,35-39,GBR,Female,44,4445752,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,35-39,GBR,Male,86,4356160,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,4,GBR,Female,0,786968,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,4,GBR,Male,0,829488,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,40-44,GBR,Female,34,4114668,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,40-44,GBR,Male,162,4058550,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,45-49,GBR,Female,80,4367336,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,45-49,GBR,Male,224,4263666,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,9-May,GBR,Female,0,4044836,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,9-May,GBR,Male,0,4252816,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,50-54,GBR,Female,98,4699024,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,50-54,GBR,Male,272,4548964,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,55-59,GBR,Female,100,4581172,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,55-59,GBR,Male,222,4428088,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,60-64,GBR,Female,74,3926530,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,60-64,GBR,Male,208,3769354,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,65-69,GBR,Female,78,3460084,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,65-69,GBR,Male,212,3248700,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,70-74,GBR,Female,56,3507278,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,70-74,GBR,Male,148,3206586,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,75-79,GBR,Female,44,2576664,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,75-79,GBR,Male,96,2226336,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,80-84,GBR,Female,16,1933946,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,80-84,GBR,Male,70,1517522,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,85-89,GBR,Female,8,NA,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,85-89,GBR,Male,26,NA,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,90-94,GBR,Female,6,NA,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,90-94,GBR,Male,16,NA,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,95+,GBR,Female,6,NA,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,95+,GBR,Male,0,NA,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,All,GBR,Female,678,67870068,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,All,GBR,Male,1832,66287000,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,Unknown,GBR,Female,0,0,United Kingdom
2020,Mental and behavioural disorders due to psychoactive substance use,Unknown,GBR,Male,0,0,United Kingdom
2021,Intentional self-harm,0,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,0,GBR,Male,0,NA,United Kingdom
2021,Intentional self-harm,1,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,1,GBR,Male,0,NA,United Kingdom
2021,Intentional self-harm,14-Oct,GBR,Female,2,NA,United Kingdom
2021,Intentional self-harm,14-Oct,GBR,Male,1,NA,United Kingdom
2021,Intentional self-harm,15-19,GBR,Female,4,NA,United Kingdom
2021,Intentional self-harm,15-19,GBR,Male,18,NA,United Kingdom
2021,Intentional self-harm,2,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,2,GBR,Male,0,NA,United Kingdom
2021,Intentional self-harm,20-24,GBR,Female,12,NA,United Kingdom
2021,Intentional self-harm,20-24,GBR,Male,38,NA,United Kingdom
2021,Intentional self-harm,25-29,GBR,Female,23,NA,United Kingdom
2021,Intentional self-harm,25-29,GBR,Male,51,NA,United Kingdom
2021,Intentional self-harm,3,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,3,GBR,Male,0,NA,United Kingdom
2021,Intentional self-harm,30-34,GBR,Female,9,NA,United Kingdom
2021,Intentional self-harm,30-34,GBR,Male,61,NA,United Kingdom
2021,Intentional self-harm,35-39,GBR,Female,23,NA,United Kingdom
2021,Intentional self-harm,35-39,GBR,Male,44,NA,United Kingdom
2021,Intentional self-harm,4,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,4,GBR,Male,0,NA,United Kingdom
2021,Intentional self-harm,40-44,GBR,Female,13,NA,United Kingdom
2021,Intentional self-harm,40-44,GBR,Male,45,NA,United Kingdom
2021,Intentional self-harm,45-49,GBR,Female,21,NA,United Kingdom
2021,Intentional self-harm,45-49,GBR,Male,52,NA,United Kingdom
2021,Intentional self-harm,9-May,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,9-May,GBR,Male,0,NA,United Kingdom
2021,Intentional self-harm,50-54,GBR,Female,18,NA,United Kingdom
2021,Intentional self-harm,50-54,GBR,Male,53,NA,United Kingdom
2021,Intentional self-harm,55-59,GBR,Female,20,NA,United Kingdom
2021,Intentional self-harm,55-59,GBR,Male,47,NA,United Kingdom
2021,Intentional self-harm,60-64,GBR,Female,11,NA,United Kingdom
2021,Intentional self-harm,60-64,GBR,Male,28,NA,United Kingdom
2021,Intentional self-harm,65-69,GBR,Female,5,NA,United Kingdom
2021,Intentional self-harm,65-69,GBR,Male,22,NA,United Kingdom
2021,Intentional self-harm,70-74,GBR,Female,3,NA,United Kingdom
2021,Intentional self-harm,70-74,GBR,Male,19,NA,United Kingdom
2021,Intentional self-harm,75-79,GBR,Female,2,NA,United Kingdom
2021,Intentional self-harm,75-79,GBR,Male,12,NA,United Kingdom
2021,Intentional self-harm,80-84,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,80-84,GBR,Male,3,NA,United Kingdom
2021,Intentional self-harm,85-89,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,85-89,GBR,Male,5,NA,United Kingdom
2021,Intentional self-harm,90-94,GBR,Female,1,NA,United Kingdom
2021,Intentional self-harm,90-94,GBR,Male,1,NA,United Kingdom
2021,Intentional self-harm,95+,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,95+,GBR,Male,0,NA,United Kingdom
2021,Intentional self-harm,All,GBR,Female,167,NA,United Kingdom
2021,Intentional self-harm,All,GBR,Male,500,NA,United Kingdom
2021,Intentional self-harm,Unknown,GBR,Female,0,NA,United Kingdom
2021,Intentional self-harm,Unknown,GBR,Male,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,0,GBR,Female,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,0,GBR,Male,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,1,GBR,Female,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,1,GBR,Male,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,14-Oct,GBR,Female,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,14-Oct,GBR,Male,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,15-19,GBR,Female,1,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,15-19,GBR,Male,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,2,GBR,Female,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,2,GBR,Male,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,20-24,GBR,Female,2,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,20-24,GBR,Male,1,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,25-29,GBR,Female,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,25-29,GBR,Male,2,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,3,GBR,Female,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,3,GBR,Male,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,30-34,GBR,Female,3,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,30-34,GBR,Male,7,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,35-39,GBR,Female,8,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,35-39,GBR,Male,10,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,4,GBR,Female,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,4,GBR,Male,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,40-44,GBR,Female,11,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,40-44,GBR,Male,25,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,45-49,GBR,Female,12,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,45-49,GBR,Male,32,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,9-May,GBR,Female,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,9-May,GBR,Male,0,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,50-54,GBR,Female,18,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,50-54,GBR,Male,40,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,55-59,GBR,Female,11,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,55-59,GBR,Male,47,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,60-64,GBR,Female,20,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,60-64,GBR,Male,42,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,65-69,GBR,Female,13,NA,United Kingdom
2021,Mental and behavioural disorders due to psychoactive substance use,65-69,GBR,Male,41,NA,United Kingdom
